5.420222307895E+04 6.295391248054E+05
5.420222344932E+04 6.301487997571E+05
5.420222381969E+04 6.294432357046E+05
5.420222419006E+04 6.289729508393E+05
5.420222456043E+04 6.292916057177E+05
5.420222493080E+04 6.291068342169E+05
5.420222530117E+04 6.286481216218E+05
5.420222567154E+04 6.287625161507E+05
5.420222604191E+04 6.286759835826E+05
5.420222641228E+04 6.280864733176E+05
5.420222678265E+04 6.285775377737E+05
5.420222715302E+04 6.282181628058E+05
5.420222752339E+04 6.283720405897E+05
5.420222789376E+04 6.285584710656E+05
5.420222826414E+04 6.282085091515E+05
5.420222863451E+04 6.279051081505E+05
5.420222900488E+04 6.280421809044E+05
5.420222937525E+04 6.277766508751E+05
5.420222974562E+04 6.281997741662E+05
5.420223011599E+04 6.278898735314E+05
5.420223048636E+04 6.278408637658E+05
5.420223085673E+04 6.281889879113E+05
5.420223122710E+04 6.281051677208E+05
5.420223159747E+04 6.280490559044E+05
5.420223196784E+04 6.284417214318E+05
5.420223233821E+04 6.283433881798E+05
5.420223270858E+04 6.287008077355E+05
5.420223307895E+04 6.284573295861E+05
5.420223344932E+04 6.282185142785E+05
5.420223381969E+04 6.296050646935E+05
5.420223419006E+04 6.287064094201E+05
5.420223456043E+04 6.290268176232E+05
5.420223493080E+04 6.295917962609E+05
5.420223530117E+04 6.293208930626E+05
5.420223567154E+04 6.297596634232E+05
5.420223604191E+04 6.299391891352E+05
5.420223641228E+04 6.298035446736E+05
5.420223678265E+04 6.300709616694E+05
5.420223715302E+04 6.302449820341E+05
5.420223752339E+04 6.307416056829E+05
5.420223789376E+04 6.312090673255E+05
5.420223826414E+04 6.309654153299E+05
5.420223863451E+04 6.313905091246E+05
5.420223900488E+04 6.319704126428E+05
5.420223937525E+04 6.315050502546E+05
5.420223974562E+04 6.316546516894E+05
5.420224011599E+04 6.319042902618E+05
5.420224048636E+04 6.321413396558E+05
5.420224085673E+04 6.323235204270E+05
5.420224122710E+04 6.326925715381E+05
5.420224159747E+04 6.327985071054E+05
5.420224196784E+04 6.326928176787E+05
5.420224233821E+04 6.328953880745E+05
5.420224270858E+04 6.329274769689E+05
5.420224307895E+04 6.329031451617E+05
5.420224344932E+04 6.329919409270E+05
5.420224381969E+04 6.329575629430E+05
5.420224419006E+04 6.332776904690E+05
5.420224456043E+04 6.330974571040E+05
5.420224493080E+04 6.330765460883E+05
5.420224530117E+04 6.332674059480E+05
5.420224567154E+04 6.335005550953E+05
5.420224604191E+04 6.328653768145E+05
5.420224641228E+04 6.326885935586E+05
5.420224678265E+04 6.330016572838E+05
5.420224715302E+04 6.328269460012E+05
5.420224752339E+04 6.327068316239E+05
5.420224789376E+04 6.322680170885E+05
5.420224826414E+04 6.322527266134E+05
5.420224863451E+04 6.320513188132E+05
5.420224900488E+04 6.318188575653E+05
5.420224937525E+04 6.320100742456E+05
5.420224974562E+04 6.316608508298E+05
5.420225011599E+04 6.312201841717E+05
5.420225048636E+04 6.313641036304E+05
5.420225085673E+04 6.309566433444E+05
5.420225122710E+04 6.311764160371E+05
5.420225159747E+04 6.310806571716E+05
5.420225196784E+04 6.308621312317E+05
5.420225233821E+04 6.304392142012E+05
5.420225270858E+04 6.306620900045E+05
5.420225307895E+04 6.304275162465E+05
5.420225344932E+04 6.301637385417E+05
5.420225381969E+04 6.298144590180E+05
5.420225419006E+04 6.299437169141E+05
5.420225456043E+04 6.296469835933E+05
5.420225493080E+04 6.294562746997E+05
5.420225530117E+04 6.292995701824E+05
5.420225567154E+04 6.288101742887E+05
5.420225604191E+04 6.288151987444E+05
5.420225641228E+04 6.290408463601E+05
5.420225678265E+04 6.287819503808E+05
5.420225715302E+04 6.286384532916E+05
5.420225752339E+04 6.287288673373E+05
5.420225789376E+04 6.284391480463E+05
5.420225826414E+04 6.285011249815E+05
5.420225863451E+04 6.288068783479E+05
5.420225900488E+04 6.286062396894E+05
5.420225937525E+04 6.284948311922E+05
5.420225974562E+04 6.283225944861E+05
5.420226011599E+04 6.284425657065E+05
5.420226048636E+04 6.284354177575E+05
5.420226085673E+04 6.282618386476E+05
5.420226122710E+04 6.283183405063E+05
5.420226159747E+04 6.282961948554E+05
5.420226196784E+04 6.288027485587E+05
5.420226233821E+04 6.284541423430E+05
5.420226270858E+04 6.289094407436E+05
5.420226307895E+04 6.288606036910E+05
5.420226344932E+04 6.289809989236E+05
5.420226381969E+04 6.293158741775E+05
5.420226419006E+04 6.292390849615E+05
5.420226456043E+04 6.292165610547E+05
5.420226493080E+04 6.297943518420E+05
5.420226530117E+04 6.295890665172E+05
5.420226567154E+04 6.297449343065E+05
5.420226604191E+04 6.301269771075E+05
5.420226641228E+04 6.301894753424E+05
5.420226678265E+04 6.305589926283E+05
5.420226715302E+04 6.303987313025E+05
5.420226752339E+04 6.307301318486E+05
5.420226789376E+04 6.308248753147E+05
5.420226826414E+04 6.312295883188E+05
5.420226863451E+04 6.313590356041E+05
5.420226900488E+04 6.310790260802E+05
5.420226937525E+04 6.311958896819E+05
5.420226974562E+04 6.313863760905E+05
5.420227011599E+04 6.317640379880E+05
5.420227048636E+04 6.319786497441E+05
5.420227085673E+04 6.317641193229E+05
5.420227122710E+04 6.319955457483E+05
5.420227159747E+04 6.322107099019E+05
5.420227196784E+04 6.323405167832E+05
5.420227233821E+04 6.324484965919E+05
5.420227270858E+04 6.325270864060E+05
5.420227307895E+04 6.323355182555E+05
5.420227344932E+04 6.324161700261E+05
5.420227381969E+04 6.328686982666E+05
5.420227419006E+04 6.324983451147E+05
5.420227456043E+04 6.328114907662E+05
5.420227493080E+04 6.327145739927E+05
5.420227530117E+04 6.323538935556E+05
5.420227567154E+04 6.324660697165E+05
5.420227604191E+04 6.323508165194E+05
5.420227641228E+04 6.320283998577E+05
5.420227678265E+04 6.324161671185E+05
5.420227715302E+04 6.316821932332E+05
5.420227752339E+04 6.317715473846E+05
5.420227789376E+04 6.318764787691E+05
5.420227826414E+04 6.315945027042E+05
5.420227863451E+04 6.322631079945E+05
5.420227900488E+04 6.314493633337E+05
5.420227937525E+04 6.315284179355E+05
5.420227974562E+04 6.312118504010E+05
5.420228011599E+04 6.309304653034E+05
5.420228048636E+04 6.310198153126E+05
5.420228085673E+04 6.304683253231E+05
5.420228122710E+04 6.306717623259E+05
5.420228159747E+04 6.304104478198E+05
5.420228196784E+04 6.301623608735E+05
5.420228233821E+04 6.298029547824E+05
5.420228270858E+04 6.300725520057E+05
5.420228307895E+04 6.298197285072E+05
5.420228344932E+04 6.300807707903E+05
5.420228381969E+04 6.295481325275E+05
5.420228419006E+04 6.291507269969E+05
5.420228456043E+04 6.292027219898E+05
5.420228493080E+04 6.290870091181E+05
5.420228530117E+04 6.288691377322E+05
5.420228567154E+04 6.288140344902E+05
5.420228604191E+04 6.288786713565E+05
5.420228641228E+04 6.287454451387E+05
5.420228678265E+04 6.292116039385E+05
5.420228715302E+04 6.286992156892E+05
5.420228752339E+04 6.284871648868E+05
5.420228789376E+04 6.289973193842E+05
5.420228826414E+04 6.288897586031E+05
5.420228863451E+04 6.286786721273E+05
5.420228900488E+04 6.289873849575E+05
5.420228937525E+04 6.289173861074E+05
5.420228974562E+04 6.290737640343E+05
5.420229011599E+04 6.290563269571E+05
5.420229048636E+04 6.289493543411E+05
5.420229085673E+04 6.291345713873E+05
5.420229122710E+04 6.293342737788E+05
5.420229159747E+04 6.288450816562E+05
5.420229196784E+04 6.296849507471E+05
5.420229233821E+04 6.294808893977E+05
5.420229270858E+04 6.297994282237E+05
5.420229307895E+04 6.298139492962E+05
5.420229344932E+04 6.299697196296E+05
5.420229381969E+04 6.299464188833E+05
5.420229419006E+04 6.302163147742E+05
5.420229456043E+04 6.302978057609E+05
5.420229493080E+04 6.300501677045E+05
5.420229530117E+04 6.303658556976E+05
5.420229567154E+04 6.301471808615E+05
5.420229604191E+04 6.307720404903E+05
5.420229641228E+04 6.309541484638E+05
5.420229678265E+04 6.304714782340E+05
5.420229715302E+04 6.310829806295E+05
5.420229752339E+04 6.313044572070E+05
5.420229789376E+04 6.317285022895E+05
5.420229826414E+04 6.311460062966E+05
5.420229863451E+04 6.311985566947E+05
5.420229900488E+04 6.319432487730E+05
5.420229937525E+04 6.315685340880E+05
5.420229974562E+04 6.316992196521E+05
5.420230011599E+04 6.318913341766E+05
5.420230048636E+04 6.315949563775E+05
5.420230085673E+04 6.319172943869E+05
5.420230122710E+04 6.319218539511E+05
5.420230159747E+04 6.319110518682E+05
5.420230196784E+04 6.320717840059E+05
5.420230233821E+04 6.321887514054E+05
5.420230270858E+04 6.321530880377E+05
5.420230307895E+04 6.318724757754E+05
5.420230344932E+04 6.318141570530E+05
5.420230381969E+04 6.321570226413E+05
5.420230419006E+04 6.320564712772E+05
5.420230456043E+04 6.318426152019E+05
5.420230493080E+04 6.322235837643E+05
5.420230530117E+04 6.319675546055E+05
5.420230567154E+04 6.322215946931E+05
5.420230604191E+04 6.316242804225E+05
5.420230641228E+04 6.319752938767E+05
5.420230678265E+04 6.319024901405E+05
5.420230715302E+04 6.316949414773E+05
5.420230752339E+04 6.315662988496E+05
5.420230789376E+04 6.313493510300E+05
5.420230826414E+04 6.314961687361E+05
5.420230863451E+04 6.312904880026E+05
5.420230900488E+04 6.312907171759E+05
5.420230937525E+04 6.315978222034E+05
5.420230974562E+04 6.310013478443E+05
5.420231011599E+04 6.310463466569E+05
5.420231048636E+04 6.308348910973E+05
5.420231085673E+04 6.309213439129E+05
5.420231122710E+04 6.308678801485E+05
5.420231159747E+04 6.306437809025E+05
5.420231196784E+04 6.308531255958E+05
5.420231233821E+04 6.306273713947E+05
5.420231270858E+04 6.304043640942E+05
5.420231307895E+04 6.305201198410E+05
5.420231344932E+04 6.301615792554E+05
5.420231381969E+04 6.297903099391E+05
5.420231419006E+04 6.298449287095E+05
5.420231456043E+04 6.300411572637E+05
5.420231493080E+04 6.295445739987E+05
5.420231530117E+04 6.293112910110E+05
5.420231567154E+04 6.301540802433E+05
5.420231604191E+04 6.295698895250E+05
5.420231641228E+04 6.291380068029E+05
5.420231678265E+04 6.292949044700E+05
5.420231715302E+04 6.289834186560E+05
5.420231752339E+04 6.291516521523E+05
5.420231789376E+04 6.293211320932E+05
5.420231826414E+04 6.294248689558E+05
5.420231863451E+04 6.295163138437E+05
5.420231900488E+04 6.293685387497E+05
5.420231937525E+04 6.289948397245E+05
5.420231974562E+04 6.293161359463E+05
5.420232011599E+04 6.292622299266E+05
5.420232048636E+04 6.291110733532E+05
5.420232085673E+04 6.293758437593E+05
5.420232122710E+04 6.286582183516E+05
5.420232159747E+04 6.291844344282E+05
5.420232196784E+04 6.295004456515E+05
5.420232233821E+04 6.292183244961E+05
5.420232270858E+04 6.292167034530E+05
5.420232307895E+04 6.293600364743E+05
5.420232344932E+04 6.294086005305E+05
5.420232381969E+04 6.292204318853E+05
5.420232419006E+04 6.294586093316E+05
5.420232456043E+04 6.295399641255E+05
5.420232493080E+04 6.298190618571E+05
5.420232530117E+04 6.294779672325E+05
5.420232567154E+04 6.297563637312E+05
5.420232604191E+04 6.296809048052E+05
5.420232641228E+04 6.298019506394E+05
5.420232678265E+04 6.300674128869E+05
5.420232715302E+04 6.301030783637E+05
5.420232752339E+04 6.301978619826E+05
5.420232789376E+04 6.304636893424E+05
5.420232826414E+04 6.301783362393E+05
5.420232863451E+04 6.304680560527E+05
5.420232900488E+04 6.304771031612E+05
5.420232937525E+04 6.304890926877E+05
5.420232974562E+04 6.307435123719E+05
5.420233011599E+04 6.305328213753E+05
5.420233048636E+04 6.306949760607E+05
5.420233085673E+04 6.306322018361E+05
5.420233122710E+04 6.306542027150E+05
5.420233159747E+04 6.308852659002E+05
5.420233196784E+04 6.307422203157E+05
5.420233233821E+04 6.311291451612E+05
5.420233270858E+04 6.303712135976E+05
5.420233307895E+04 6.306254952571E+05
5.420233344932E+04 6.311005058112E+05
5.420233381969E+04 6.311638852558E+05
5.420233419006E+04 6.315290383936E+05
5.420233456043E+04 6.311287941105E+05
5.420233493080E+04 6.308043520979E+05
5.420233530117E+04 6.315494992989E+05
5.420233567154E+04 6.312345091277E+05
5.420233604191E+04 6.310947845305E+05
5.420233641228E+04 6.316701543224E+05
5.420233678265E+04 6.309022921443E+05
5.420233715302E+04 6.313303208084E+05
5.420233752339E+04 6.311438323911E+05
5.420233789376E+04 6.310537415503E+05
5.420233826414E+04 6.313877119550E+05
5.420233863451E+04 6.308722540139E+05
5.420233900488E+04 6.308805577994E+05
5.420233937525E+04 6.312573677138E+05
5.420233974562E+04 6.312213478189E+05
5.420234011599E+04 6.311839827449E+05
5.420234048636E+04 6.306879159225E+05
5.420234085673E+04 6.310681303740E+05
5.420234122710E+04 6.310171490910E+05
5.420234159747E+04 6.309391341423E+05
5.420234196784E+04 6.303001181212E+05
5.420234233821E+04 6.306086727388E+05
5.420234270858E+04 6.307621302158E+05
5.420234307895E+04 6.302769243089E+05
5.420234344932E+04 6.306446207326E+05
5.420234381969E+04 6.304968087000E+05
5.420234419006E+04 6.301830806904E+05
5.420234456043E+04 6.303250102137E+05
5.420234493080E+04 6.302213054416E+05
5.420234530117E+04 6.306087132144E+05
5.420234567154E+04 6.303907664077E+05
5.420234604191E+04 6.302421387356E+05
5.420234641228E+04 6.302591913427E+05
5.420234678265E+04 6.302401283542E+05
5.420234715302E+04 6.300469106103E+05
5.420234752339E+04 6.302497126849E+05
5.420234789376E+04 6.302702055011E+05
5.420234826414E+04 6.304284912371E+05
5.420234863451E+04 6.304574927975E+05
5.420234900488E+04 6.304548276614E+05
5.420234937525E+04 6.305255190117E+05
5.420234974562E+04 6.299489809890E+05
5.420235011599E+04 6.299955518976E+05
5.420235048636E+04 6.302859932326E+05
5.420235085673E+04 6.306181504536E+05
5.420235122710E+04 6.302658746972E+05
5.420235159747E+04 6.300092882137E+05
5.420235196784E+04 6.299865796182E+05
5.420235233821E+04 6.299927179368E+05
5.420235270858E+04 6.299007375429E+05
5.420235307895E+04 6.298734977214E+05
5.420235344932E+04 6.297357232854E+05
5.420235381969E+04 6.300286921141E+05
5.420235419006E+04 6.298600884878E+05
5.420235456043E+04 6.298589622565E+05
5.420235493080E+04 6.299751090124E+05
5.420235530117E+04 6.298738558659E+05
5.420235567154E+04 6.297101994231E+05
5.420235604191E+04 6.297983289328E+05
5.420235641228E+04 6.301054983889E+05
5.420235678265E+04 6.298990880174E+05
5.420235715302E+04 6.296322989518E+05
5.420235752339E+04 6.300764536541E+05
5.420235789376E+04 6.298192138466E+05
5.420235826414E+04 6.298829929225E+05
5.420235863451E+04 6.301097188937E+05
5.420235900488E+04 6.297461076058E+05
5.420235937525E+04 6.301417709930E+05
5.420235974562E+04 6.301321478096E+05
5.420236011599E+04 6.301927469823E+05
5.420236048636E+04 6.299168584654E+05
5.420236085673E+04 6.307086417400E+05
5.420236122710E+04 6.305426064331E+05
5.420236159747E+04 6.302542496329E+05
5.420236196784E+04 6.307629572729E+05
5.420236233821E+04 6.310160735296E+05
5.420236270858E+04 6.305379273817E+05
5.420236307895E+04 6.306992036800E+05
5.420236344932E+04 6.310853891829E+05
5.420236381969E+04 6.312333956171E+05
5.420236419006E+04 6.310209591701E+05
5.420236456043E+04 6.312045503195E+05
5.420236493080E+04 6.313147011909E+05
5.420236530117E+04 6.317318146454E+05
5.420236567154E+04 6.314520193002E+05
5.420236604191E+04 6.315343102845E+05
5.420236641228E+04 6.317735884083E+05
5.420236678265E+04 6.312734715988E+05
5.420236715302E+04 6.312761015529E+05
5.420236752339E+04 6.314311170500E+05
5.420236789376E+04 6.316872293036E+05
5.420236826414E+04 6.318944256125E+05
5.420236863451E+04 6.318146257260E+05
5.420236900488E+04 6.316407674101E+05
5.420236937525E+04 6.320333641602E+05
5.420236974562E+04 6.318356070739E+05
5.420237011599E+04 6.317631214060E+05
5.420237048636E+04 6.318447816038E+05
5.420237085673E+04 6.319594484023E+05
5.420237122710E+04 6.322255513678E+05
5.420237159747E+04 6.316075385308E+05
5.420237196784E+04 6.318565726610E+05
5.420237233821E+04 6.319005803802E+05
5.420237270858E+04 6.318648624607E+05
5.420237307895E+04 6.318753811555E+05
5.420237344932E+04 6.316628712363E+05
5.420237381969E+04 6.318633373629E+05
5.420237419006E+04 6.314480562056E+05
5.420237456043E+04 6.316655769741E+05
5.420237493080E+04 6.317238668145E+05
5.420237530117E+04 6.315589890582E+05
5.420237567154E+04 6.315026565217E+05
5.420237604191E+04 6.314785578152E+05
5.420237641228E+04 6.315528481790E+05
5.420237678265E+04 6.311891552749E+05
5.420237715302E+04 6.315665734825E+05
5.420237752339E+04 6.313718078588E+05
5.420237789376E+04 6.310617284753E+05
5.420237826414E+04 6.308051566174E+05
5.420237863451E+04 6.310005945255E+05
5.420237900488E+04 6.310345117104E+05
5.420237937525E+04 6.311393063647E+05
5.420237974562E+04 6.309608907283E+05
5.420238011599E+04 6.309244372278E+05
5.420238048636E+04 6.306224309917E+05
5.420238085673E+04 6.302695251837E+05
5.420238122710E+04 6.302993059744E+05
5.420238159747E+04 6.303035655135E+05
5.420238196784E+04 6.299514634773E+05
5.420238233821E+04 6.300319001630E+05
5.420238270858E+04 6.300045310293E+05
5.420238307895E+04 6.300163575962E+05
5.420238344932E+04 6.296186763637E+05
5.420238381969E+04 6.297534315284E+05
5.420238419006E+04 6.296301830845E+05
5.420238456043E+04 6.295869246406E+05
5.420238493080E+04 6.297629720135E+05
5.420238530117E+04 6.296909851255E+05
5.420238567154E+04 6.291721355739E+05
5.420238604191E+04 6.295375192463E+05
5.420238641228E+04 6.295297322409E+05
5.420238678265E+04 6.291856427763E+05
5.420238715302E+04 6.287825945341E+05
5.420238752339E+04 6.292241461455E+05
5.420238789376E+04 6.289375147739E+05
5.420238826414E+04 6.292411214000E+05
5.420238863451E+04 6.294141341058E+05
5.420238900488E+04 6.288421874089E+05
5.420238937525E+04 6.292437038864E+05
5.420238974562E+04 6.293739817578E+05
5.420239011599E+04 6.289283037332E+05
5.420239048636E+04 6.293700463628E+05
5.420239085673E+04 6.292713279502E+05
5.420239122710E+04 6.292362191347E+05
5.420239159747E+04 6.292606835839E+05
5.420239196784E+04 6.293932852501E+05
5.420239233821E+04 6.294427994901E+05
5.420239270858E+04 6.292609421563E+05
5.420239307895E+04 6.299161072017E+05
5.420239344932E+04 6.296544615007E+05
